publish_date,headline_category,headline_text
20220101,city.pune,"Maharashtra: Almost 62% patients with Covid cases show mild; no symptoms"
20220101,city.pune,"Maharashtra property revenue; registrations maximum in December this year"
20220101,city.pune,"Pune Municipal Corporation set to offer Covid vaccination shots to 15-18 year olds at 40 sites"
20220101,city.pune,"Centre tells state to ramp up testing; calls for strategic job"
20220101,city.pune,"PCMC orders 'no vaccine; no entry'"
20220101,city.pune,"Districts told to upgrade health infra by January 15"
20220101,city.pune,"IMA flays vax rider for pvt doctors; healthcare staffers"
20220101,city.pune,"Saraswat Bank elicits Rupee Bank takeover intent"
20220101,city.pune,"Nurse held on charge of bid to extort Rs 20 lakh from dialysis patient in Pune"
20220101,city.pune,"Pune firm set to launch oral Covid-19 drug"
20220101,city.pune,"Pune: Pharmacy; MCA & MBA courses on the upswing"
20220101,city.pune,"Garment traders say uniform 5% rate needed for inputs"
20220101,city.pune,"Woman cop found hanging"
20220101,city.pune,"Pune: Wife & her relative beat man to death over affair"
20220101,city.pune,"Pune Cantonment Board to carry out water audit of all 394 connections"
20220101,city.pune,"BoM rolls out WhatsApp banking"
20220101,city.pune,"Pune: Virtual friend's gift bait costs 39-year-old bank employee Rs 6.93 lakh"
20220101,city.pune,"Rents on rise; but Omicron can derail market: NoBroker"
20220101,city.pune,"Five men con two parents of 9.25L by promising admission to their children"
20220101,city.pune,"Duo lose 10.25L for 'insurance'"
20220101,city.pune,"Governor visits QMTI; Khadki"
20220101,city.pune,"50 Naval officers pass out from INS Shivaji"
20220101,city.coimbatore,"Coimbatore logs its first Omicron case"
20220101,city.coimbatore,"Cops book RSS cadres for unlawful assembly"
20220101,city.coimbatore,"15-year-old girl pedals her way to gold"
20220101,city.coimbatore,"104 killed in road accidents in 2021"
20220101,city.coimbatore,"RS Puram uzhavar sandhai to sell clean and fresh produce"
20220101,city.coimbatore,"Drunk biker claims one life; jailed"
20220101,city.coimbatore,"Man gets life imprisonment for raping 15-year-old girl"
20220101,city.coimbatore,"Man arrested for burgling shops"
20220101,city.coimbatore,"Crimes against children go up by 11% in Coimbatore"
20220101,city.coimbatore,"Corpn intensifies drive to remove illegal hoardings"
20220101,city.coimbatore,"Two teen sisters killed as bike; truck collide near Chithode"
20220101,city.coimbatore,"Air Force base repair depot gets new Air Commodore"
20220101,city.bhubaneswar,"Govt nod to salary hike for 42k staff of aided schools; colleges"
20220101,city.meerut,"UP: Muslim man faces community boycott for 'Jai Shri Ram'"
20220101,city.bhubaneswar,"Papers; affidavits to be displayed on site"
20220101,city.bhubaneswar,"Abhay to head task force to take on drugs trade"
20220101,city.bhubaneswar,"Cops wary as people throng Puri on NY eve"
20220101,india,"FCRA deadline extended but no relief for MoC"
20220101,city.bhubaneswar,"We will deal with people like friends: DGP Bansal"
20220101,city.bhubaneswar,"Ganjam curbs gathering for 3 days"
20220101,city.bhubaneswar,"Cold wave likely from Mon: IMD"
20220101,city.bhubaneswar,"Nod to land rights for slum dwellers in 5 municipal bodies"
20220101,city.bhubaneswar,"Curbs on office gatherings on New Year"
20220101,city.bhubaneswar,"BMC in fight mode to tackle 'O' threat"
20220101,city.bhubaneswar,"Priority vax for 1 lakh 15-18 teens"
20220101,city.amritsar,"Punjab: Farm unions slam move to politicise front"
20220101,city.bhubaneswar,"Poll related info on website"
20220101,city.chandigarh,"New guidelines to come into effect in Haryana from today"
20220101,city.chandigarh,"Ugrahan protests cap on cotton crop damage"
20220101,city.chandigarh,"Akali Dal says BJP trying to interfere in DSGMC affairs"
20220101,city.chandigarh,"Punjab ex-CM Capt Amarinder Singh says every leader in Congress is a CM aspirant"
20220101,city.chandigarh,"Nab temple sacrilege culprits: SAD"
20220101,city.ludhiana,"Punjab CM Charanjit Singh Channi promises Ravidas Bani Research Centre at Ballan"
20220101,city.chandigarh,"March just a gimmick; says BJP"
20220101,city.ludhiana,"Punjab govt 'weak'; can't nab sacrilege mastermind: Arvind Kejriwal"
20220101,city.chandigarh,"Will study Indore model to clean cities"
20220101,city.chandigarh,"AAP leader raises questions over ticket to BJP turncoat"
20220101,city.guwahati,"Assam plans to finish first dose of 15-18 group by Jan 9"
20220101,city.chandigarh,"Hry jail supdt suspended"
20220101,city.guwahati,"No conclusive report on Omicron cases in state yet; says Mahanta"
20220101,city.guwahati,"Former Goalpara DC's project selected for govt award"
20220101,city.imphal,"Modi to visit poll-bound Manipur on January 4"
20220101,city.guwahati,"14% rise in vehicle registration in city in 2021"
20220101,city.agra,"Uttar Pradesh: 5 more inmates of Etah dist jail test Covid positive"
20220101,city.guwahati,"NRL takes 18k crore loan for expansion"
20220101,city.kolhapur,"Forest department to organise workshop on tuskers on Jan 4"
20220101,city.agra,"UP: Priyanka Gandhi Vadra gifts Dalit bangle-maker smart phone in Firozabad"
20220101,city.kolhapur,"Covid testing to be tripled in Kolhapur dist"
20220101,city.kolhapur,"SUK's Gurav gets Sahitya Akademi award for 2021"
20220101,city.kolhapur,"14 Covid cases added in Kolhapur district"
20220101,city.kolhapur,"Deshmukh seeks report on Covid cluster at Miraj GMC"
20220101,city.kolhapur,"KMC to conduct vaccination camps for children on school; college premises"
20220101,city.kolhapur,"Amid restrictions; people celebrate New Year at homes"
20220101,city.kochi,"'Hope Fest' ends on mixed emotions"
20220101,city.kolhapur,"Power looms in Maharashtra fail to file for government subsidy"
20220101,city.kochi,"Ernakulam: Police arrest woman for sister's murder"
20220101,city.kochi,"K-Rail DPR exposes anti-people stand"
20220101,city.kochi,"'Streetscape' to be extended to Kadavanthra Metro stn"
20220101,city.kochi,"AIE crew to go on indefinite strike"
20220101,city.kochi,"Water Metro boat handed over"
20220101,city.kochi,"Kerala: 417 trees to be cut for solar project"
20220101,city.kochi,"Kochi: Excise seizes 96kg ganja; one arrested"
20220101,city.kochi,"Kerala: Youth arrested for harassing woman"
20220101,city.vadodara,"Three booked for preventing impounding of stray cattle"
20220101,city.kochi,"Students plant 2k mangrove saplings"
20220101,city.vadodara,"Chargesheet filed against two accused"
20220101,city.vadodara,"Youth ends life by jumping into Mahi river"
20220101,city.vadodara,"Wadhwana to count its winged visitors on Jan 7"
20220101,city.vadodara,"Cow attacks 70-yr-old man"
20220101,city.vadodara,"Vadodara: 41 new Covid cases; west zone worst affected"
20220101,city.vadodara,"One more Omicron case sans travel; contact history"
20220101,city.dehradun,"Uttarakhand: Tongue-in-cheek poster warns against violating norms"
20220101,city.dehradun,"After Modi & Rahul; Kejriwal to address rally in Doon on Jan 3"
20220101,city.dehradun,"Pharmacists shut shops in protest"
20220101,city.dehradun,"Vibrant discussions held at Times Doon Conclave"
20220101,city.dehradun,"Cabinet decides against raising surcharge on govt hospital fee"
20220101,india,"Ludhiana court blast: NIA books SFJ activist but no clarity on his detention yet"
20220101,city.dehradun,"over 2 cr missing from tehri dist treasury office probe on"
20220101,city.udaipur,"Udaipur: 'Recovered' elderly Omicron patient dies"
20220101,city.jamshedpur,"New Covid curbs in Jharkhand likely from next week"
20220101,city.trichy,"Fresh Covid cases climb to 83 in south Tamil Nadu; 28 in central"
20220101,city.goa,"India to play Bahrain and Belarus in March"
20220101,city.goa,"Another rebellion within BJP as Priol unit opposes party ticket to Gaude"
20220101,city.goa,"Govt to shell out Rs 60cr on tech devices for 6k officers"
20220101,city.goa,"Goa teen death: After ruling out foul play; cops now register murder case"
20220101,city.goa,"Pernem cops collect Rs 8L in mask fines"
20220101,city.goa,"Police recover skeleton from Nuvem farm"
20220101,elections.assembly-elections.punjab.news,"Punjab govt 'weak'; can't nab sacrilege mastermind: Arvind Kejriwal"
20220102,entertainment.kannada.movies.news,"Actress Sanjjanaa Galrani pregnant; expecting first child in May 2022"
20220102,life-style.spotlight,"Calendars get a makeover with innovative messages"
20220102,city.dehradun,"Jamiat Ulema-i-Hind petitions SC to seek details of action taken on cases against hate speeches"
20220102,city.vijayawada,"134 drunk drivers booked in New Year drives"
20220102,city.mangaluru,"Schools; colleges; gear up for vaccination drive from tomorrow"
20220102,city.vijayawada,"State guzzles alcohol worth Rs 124 cr as tipplers empty 1.20 lakh cases of IMFL"
20220102,entertainment.hindi.bollywood,"Varun Dhawan: In 2022 I wish to get out & work a lot more"
20220102,city.mysuru,"MCC constructs compound wall with construction debris"
20220102,city.mysuru,"Huda to develop layout in 1;060 acres on city outskirts"
20220102,city.rajkot,"Two mamlatdars among four held for liquor party in Malpur"
20220102,city.thiruvananthapuram,"Detailed flood mitigation project set to begin soon"
20220102,city.thiruvananthapuram,"Plastic alternative mela tells tales of survival"
20220102,city.thiruvananthapuram,"Three held on theft charges"
20220102,city.thiruvananthapuram,"Three held for attacking policemen"
20220102,city.thiruvananthapuram,"Wife hacked to death during domestic dispute"
20220102,india,"SpiceJet Rajkot-Delhi flight takes off without ATC nod; DGCA probe on and crew derostered"
20220102,business.india-business,"December petrol sales 13% more than pre-pandemic period; diesel catching up fast"
20220102,india,"4 gupkar alliance leaders detained ahead of march against j k delimitation commission"
20220102,india,"forces claim last of pulwama attack masterminds killed"
20220102,india,"12 pilgrims die as New Year rush sparks Vaishno Devi stampede"
20220102,india,"Indian; Pakistan armies usher in New Year at the border; exchange sweets"
20220102,world.uk,"Talks on historic India-UK trade deal to begin with offer on UK visas: Report"
20220102,city.coimbatore,"When city residents confined New Year festivities to houses; places of worship"
20220102,city.coimbatore,"Two booked for attacking man; wife"
20220102,city.coimbatore,"Students' house-raising tech to survive floods goes places"
20220102,city.coimbatore,"Pvt schools may switch back to online classes"
20220102,city.coimbatore,"Boost rail infra; say industry bodies"
20220102,city.goa,"Goa: Citing infighting; BJP's Margao aspirant backs out of contest"
20220102,city.coimbatore,"New norms upset plans to hold Vizha"
20220102,city.coimbatore,"Restrictions return as Omicron marches on"
20220102,business.india-business,"Beating all bumps; car sales grow 27% in 2021"
20220102,india,"'Positive' news on AFSPA demand in 45 days: Himanta Biswa Sarma"
20220102,india,"Many economic indicators better than pre-Covid phase: PM"
20220102,india,"4 killed in landslide at Bhiwani mining site"
20220102,entertainment.hindi.bollywood,"Dia Mirza shares a happy family portrait to send out New Year greetings"
20220102,city.lucknow,"SIM-enabled smart meters on cards"
20220102,business.india-business,"At Rs 1.3 lakh crore; December GST revenues stay over Rs 1 lakh crore for 6th month"
20220102,city.lucknow,"Akhilesh's sops: 300 units free power to all; free electricity for irrigation"
20220102,city.lucknow,"Major Dhyan Chand Sports University to boost infra; create more Olympians"
20220102,city.goa,"over 3 sqkm sand dunes found across goas coast during czmp verification"
20220102,city.goa,"Churchill Alemao wants to destroy Goa's sand dunes; says Congress"
20220102,india,"At 27000; new Covid cases jump 22% in a day"
20220102,india,"Omicron cases dip; tally stands at 1;540"
20220102,india,"Foggy weather may've led to disorientation of pilots in Bipin Rawat copter"
20220102,india,"Bus driver gets 190 years in jail for crash that killed 22 in MP"
20220102,india,"Karnataka pastor; family attacked over allegations of 'conversion'"
20220102,india,"Horror on cam: Pack of strays mauls 4-yr-old girl in Bhopal"
20220102,india,"IIT-D; Jamia; NMML among 6000 whose FCRA licence expires"
20220102,india,"Mizoram-Tripura border tense as man; son shot at"
20220102,india,"Assam CM's motorcade to be halved"
20220102,india,"Cop steals goat for New Year party; gets suspended"
20220102,city.hyderabad,"Telangana govt sweats it out in courts to reclaim 9;000 acres"
20220102,city.gurgaon,"New cases in city near 300; man found with Omicron"
20220102,city.gurgaon,"More Covid curbs: Malls to shut at 5pm; extended winter break for Haryana schools"
20220102,city.gurgaon,"a chilly start city sees seasons lowest min temp at 4 6c"
20220102,city.gurgaon,"Gurugram malls restrict entry to fully jabbed; but no checks at markets; stations"
20220102,city.gurgaon,"Gurugram traffic plan part 2 to have better cameras?"
20220102,city.gurgaon,"No checks; snatchings on the rise; allege residents of DLF-1"
20220102,city.gurgaon,"Slap more fines for littering roads: MCG"
20220102,city.gurgaon,"'Happy New Yr': Wishes pour in amid complaints"
20220102,city.noida,"Amid protest; land acquisition process for Noida airport phase 2 to begin tomorrow"
20220102,city.noida,"lawyer confronts driver on wrong side his car wife 2 kids in it pounded with liquor bottles"
20220102,city.noida,"Greater Noida: Owner of eatery doesn't serve food during night curfew; shot dead"
20220102,city.noida,"Allottees want YEIDA to roll back additional land premium"
20220102,city.noida,"AQI 'very poor' in Noida; Gzb; may remain so for a few days"
20220102,city.mumbai,"6;186 new cases in Mumbai; 9;170 in Maharashtra; growth dips to 14%"
20220102,city.mumbai,"Mumbai: Vaccine for children at jumbo centres from tomorrow"
20220102,city.mumbai,"Mumbai's December count 21;581; triple the November Covid tally"
